request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,discard
1846,36.92,t01,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-061"", ""p00449""]",1024,0.6666666666666666,32,low,p00449,False
1847,36.94,t11,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-073"", ""p00267""]",2048,1.0,32,low,p00267,False
1848,36.96,t09,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-038"", ""p00329""]",256,0.6666666666666666,32,low,p00329,False
1849,36.980000000000004,t01,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-096"", ""p00193""]",512,0.6666666666666666,32,low,p00193,False
1850,37.0,t04,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-063"", ""p00548""]",1024,0.5,32,low,p00548,False
1851,37.02,t06,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-020"", ""p00214""]",2048,0.8333333333333333,32,low,p00214,False
1852,37.04,t11,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-025"", ""p00219""]",256,1.0,32,low,p00219,False
1853,37.06,t15,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-079"", ""p00079""]",512,1.0,32,low,p00079,False
1854,37.08,t13,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-056"", ""p00541""]",1024,0.6666666666666666,32,low,p00541,False
1855,37.1,t07,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-071"", ""p00071""]",2048,1.0,32,low,p00071,False
1856,37.12,t13,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-010"", ""p00301""]",256,0.6666666666666666,32,low,p00301,False
1857,37.14,t13,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-074"", ""p00365""]",512,0.6666666666666666,32,low,p00365,False
1858,37.160000000000004,t07,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-001"", ""p00583""]",1024,1.0,32,low,p00583,False
1859,37.18,t15,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-044"", ""p00335""]",2048,1.0,32,low,p00335,False
1860,37.2,t00,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-013"", ""p00304""]",256,0.5,32,low,p00304,False
1861,37.22,t02,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-045"", ""p00530""]",512,0.8333333333333333,32,low,p00530,False
1862,37.24,t01,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-028"", ""p00513""]",1024,0.6666666666666666,32,low,p00513,False
1863,37.26,t13,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-028"", ""p00125""]",2048,0.6666666666666666,32,low,p00125,False
1864,37.28,t05,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-085"", ""p00085""]",256,0.6666666666666666,32,low,p00085,False
1865,37.300000000000004,t15,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-092"", ""p00383""]",512,1.0,32,low,p00383,False
1866,37.32,t05,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-032"", ""p00517""]",1024,0.6666666666666666,32,low,p00517,False
1867,37.34,t15,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-012"", ""p00303""]",2048,1.0,32,low,p00303,False
1868,37.36,t04,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-052"", ""p00052""]",256,0.5,32,low,p00052,False
1869,37.38,t02,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-082"", ""p00082""]",512,0.8333333333333333,32,low,p00082,False
1870,37.4,t11,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-009"", ""p00203""]",1024,1.0,32,low,p00203,False
1871,37.42,t03,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-079"", ""p00467""]",2048,1.0,32,low,p00467,False
1872,37.44,t15,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-094"", ""p00191""]",256,1.0,32,low,p00191,False
1873,37.46,t10,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-056"", ""p00250""]",512,0.8333333333333333,32,low,p00250,False
1874,37.480000000000004,t14,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-044"", ""p00238""]",1024,0.8333333333333333,32,low,p00238,False
1875,37.5,t01,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-096"", ""p00193""]",2048,0.6666666666666666,32,low,p00193,False
1876,37.52,t01,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-029"", ""p00417""]",256,0.6666666666666666,32,low,p00417,False
1877,37.54,t00,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-093"", ""p00384""]",512,0.5,32,low,p00384,False
1878,37.56,t03,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-031"", ""p00419""]",1024,1.0,32,low,p00419,False
1879,37.58,t04,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-066"", ""p00260""]",2048,0.5,32,low,p00260,False
1880,37.6,t03,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-000"", ""p00291""]",256,1.0,32,low,p00291,False
1881,37.62,t11,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-006"", ""p00491""]",512,1.0,32,low,p00491,False
1882,37.64,t07,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-018"", ""p00503""]",1024,1.0,32,low,p00503,False
1883,37.660000000000004,t07,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-005"", ""p00199""]",2048,1.0,32,low,p00199,False
1884,37.68,t03,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-065"", ""p00259""]",256,1.0,32,low,p00259,False
1885,37.7,t01,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-032"", ""p00129""]",512,0.6666666666666666,32,low,p00129,False
1886,37.72,t02,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-016"", ""p00210""]",1024,0.8333333333333333,32,low,p00210,False
1887,37.74,t13,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-010"", ""p00301""]",2048,0.6666666666666666,32,low,p00301,False
1888,37.76,t04,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-083"", ""p00180""]",256,0.5,32,low,p00180,False
1889,37.78,t07,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-035"", ""p00423""]",512,1.0,32,low,p00423,False
1890,37.800000000000004,t09,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-037"", ""p00425""]",1024,0.6666666666666666,32,low,p00425,False
1891,37.82,t12,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-057"", ""p00348""]",2048,0.5,32,low,p00348,False
1892,37.84,t09,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-025"", ""p00025""]",256,0.6666666666666666,32,low,p00025,False
1893,37.86,t15,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-015"", ""p00015""]",512,1.0,32,low,p00015,False
1894,37.88,t15,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-092"", ""p00383""]",1024,1.0,32,low,p00383,False
1895,37.9,t02,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-001"", ""p00098""]",2048,0.8333333333333333,32,low,p00098,False
1896,37.92,t08,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-024"", ""p00024""]",256,0.5,32,low,p00024,False
1897,37.94,t07,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-037"", ""p00231""]",512,1.0,32,low,p00231,False
1898,37.96,t07,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-020"", ""p00311""]",1024,1.0,32,low,p00311,False
1899,37.980000000000004,t03,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-018"", ""p00115""]",2048,1.0,32,low,p00115,False
1900,38.0,t09,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-072"", ""p00169""]",256,0.6666666666666666,32,low,p00169,False
1901,38.02,t14,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-091"", ""p00382""]",512,0.8333333333333333,32,low,p00382,False
1902,38.04,t11,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-025"", ""p00219""]",1024,1.0,32,low,p00219,False
1903,38.06,t07,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-036"", ""p00327""]",2048,1.0,32,low,p00327,False
1904,38.08,t14,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-058"", ""p00446""]",256,0.8333333333333333,32,low,p00446,False
1905,38.1,t11,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-074"", ""p00171""]",512,1.0,32,low,p00171,False
1906,38.12,t13,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-088"", ""p00573""]",1024,0.6666666666666666,32,low,p00573,False
1907,38.14,t07,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-018"", ""p00503""]",2048,1.0,32,low,p00503,False
1908,38.160000000000004,t13,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-088"", ""p00573""]",256,0.6666666666666666,32,low,p00573,False
1909,38.18,t12,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-044"", ""p00044""]",512,0.5,32,low,p00044,False
1910,38.2,t02,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-012"", ""p00594""]",1024,0.8333333333333333,32,low,p00594,False
1911,38.22,t08,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-070"", ""p00264""]",2048,0.5,32,low,p00264,False
1912,38.24,t15,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-059"", ""p00447""]",256,1.0,32,low,p00447,False
1913,38.26,t11,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-073"", ""p00267""]",512,1.0,32,low,p00267,False
1914,38.28,t12,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-075"", ""p00172""]",1024,0.5,32,low,p00172,False
1915,38.300000000000004,t04,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-004"", ""p00004""]",2048,0.5,32,low,p00004,False
1916,38.32,t06,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-051"", ""p00342""]",256,0.8333333333333333,32,low,p00342,False
1917,38.34,t06,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-019"", ""p00310""]",512,0.8333333333333333,32,low,p00310,False
1918,38.36,t02,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-066"", ""p00066""]",1024,0.8333333333333333,32,low,p00066,False
1919,38.38,t01,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-065"", ""p00065""]",2048,0.6666666666666666,32,low,p00065,False
1920,38.4,t15,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-031"", ""p00031""]",256,1.0,32,low,p00031,False
1921,38.42,t12,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-026"", ""p00220""]",512,0.5,32,low,p00220,False
1922,38.44,t14,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-014"", ""p00014""]",1024,0.8333333333333333,32,low,p00014,False
1923,38.46,t08,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-067"", ""p00552""]",2048,0.5,32,low,p00552,False
1924,38.480000000000004,t05,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-052"", ""p00149""]",256,0.6666666666666666,32,low,p00149,False
1925,38.5,t03,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-032"", ""p00323""]",512,1.0,32,low,p00323,False
1926,38.52,t04,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-050"", ""p00244""]",1024,0.5,32,low,p00244,False
1927,38.54,t00,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-031"", ""p00128""]",2048,0.5,32,low,p00128,False
1928,38.56,t02,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-013"", ""p00498""]",256,0.8333333333333333,32,low,p00498,False
1929,38.58,t13,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-089"", ""p00477""]",512,0.6666666666666666,32,low,p00477,False
1930,38.6,t05,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-019"", ""p00213""]",1024,0.6666666666666666,32,low,p00213,False
1931,38.62,t03,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-030"", ""p00515""]",2048,1.0,32,low,p00515,False
1932,38.64,t08,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-088"", ""p00088""]",256,0.5,32,low,p00088,False
1933,38.660000000000004,t14,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-030"", ""p00030""]",512,0.8333333333333333,32,low,p00030,False
1934,38.68,t04,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-004"", ""p00004""]",1024,0.5,32,low,p00004,False
1935,38.7,t03,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-016"", ""p00307""]",2048,1.0,32,low,p00307,False
1936,38.72,t02,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-065"", ""p00162""]",256,0.8333333333333333,32,low,p00162,False
1937,38.74,t09,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-087"", ""p00281""]",512,0.6666666666666666,32,low,p00281,False
1938,38.76,t08,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-088"", ""p00088""]",1024,0.5,32,low,p00088,False
1939,38.78,t07,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-034"", ""p00519""]",2048,1.0,32,low,p00519,False
1940,38.800000000000004,t03,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-095"", ""p00483""]",256,1.0,32,low,p00483,False
1941,38.82,t03,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-030"", ""p00515""]",512,1.0,32,low,p00515,False
1942,38.84,t00,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-028"", ""p00416""]",1024,0.5,32,low,p00416,False
1943,38.86,t14,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-044"", ""p00238""]",2048,0.8333333333333333,32,low,p00238,False
1944,38.88,t14,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-089"", ""p00574""]",256,0.8333333333333333,32,low,p00574,False
1945,38.9,t04,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-015"", ""p00500""]",512,0.5,32,low,p00500,False
1946,38.92,t10,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-056"", ""p00250""]",1024,0.8333333333333333,32,low,p00250,False
1947,38.94,t13,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-028"", ""p00125""]",2048,0.6666666666666666,32,low,p00125,False
1948,38.96,t11,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-090"", ""p00187""]",256,1.0,32,low,p00187,False
1949,38.980000000000004,t07,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-086"", ""p00183""]",512,1.0,32,low,p00183,False
1950,39.0,t05,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-068"", ""p00165""]",1024,0.6666666666666666,32,low,p00165,False
1951,39.02,t04,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-016"", ""p00404""]",2048,0.5,32,low,p00404,False
1952,39.04,t00,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-047"", ""p00144""]",256,0.5,32,low,p00144,False
1953,39.06,t02,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-078"", ""p00466""]",512,0.8333333333333333,32,low,p00466,False
1954,39.08,t14,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-025"", ""p00510""]",1024,0.8333333333333333,32,low,p00510,False
1955,39.1,t03,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-032"", ""p00323""]",2048,1.0,32,low,p00323,False
1956,39.12,t03,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-049"", ""p00243""]",256,1.0,32,low,p00243,False
1957,39.14,t11,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-087"", ""p00475""]",512,1.0,32,low,p00475,False
1958,39.160000000000004,t01,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-092"", ""p00577""]",1024,0.6666666666666666,32,low,p00577,False
1959,39.18,t14,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-090"", ""p00478""]",2048,0.8333333333333333,32,low,p00478,False
1960,39.2,t09,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-005"", ""p00393""]",256,0.6666666666666666,32,low,p00393,False
1961,39.22,t06,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-052"", ""p00246""]",512,0.8333333333333333,32,low,p00246,False
1962,39.24,t09,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-086"", ""p00377""]",1024,0.6666666666666666,32,low,p00377,False
1963,39.26,t10,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-072"", ""p00266""]",2048,0.8333333333333333,32,low,p00266,False
1964,39.28,t00,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-000"", ""p00000""]",256,0.5,32,low,p00000,False
1965,39.300000000000004,t13,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-010"", ""p00301""]",512,0.6666666666666666,32,low,p00301,False
1966,39.32,t01,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-080"", ""p00177""]",1024,0.6666666666666666,32,low,p00177,False
1967,39.34,t06,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-003"", ""p00294""]",2048,0.8333333333333333,32,low,p00294,False
1968,39.36,t04,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-004"", ""p00004""]",256,0.5,32,low,p00004,False
1969,39.38,t08,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-088"", ""p00088""]",512,0.5,32,low,p00088,False
1970,39.4,t08,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-083"", ""p00568""]",1024,0.5,32,low,p00568,False
1971,39.42,t12,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-075"", ""p00172""]",2048,0.5,32,low,p00172,False
1972,39.44,t02,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-062"", ""p00450""]",256,0.8333333333333333,32,low,p00450,False
1973,39.46,t07,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-036"", ""p00327""]",512,1.0,32,low,p00327,False
1974,39.480000000000004,t09,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-073"", ""p00073""]",1024,0.6666666666666666,32,low,p00073,False
1975,39.5,t03,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-034"", ""p00131""]",2048,1.0,32,low,p00131,False
1976,39.52,t06,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-082"", ""p00470""]",256,0.8333333333333333,32,low,p00470,False
1977,39.54,t00,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-010"", ""p00592""]",512,0.5,32,low,p00592,False
1978,39.56,t12,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-012"", ""p00012""]",1024,0.5,32,low,p00012,False
1979,39.58,t04,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-000"", ""p00388""]",2048,0.5,32,low,p00388,False
1980,39.6,t00,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-094"", ""p00288""]",256,0.5,32,low,p00288,False
1981,39.62,t09,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-073"", ""p00073""]",512,0.6666666666666666,32,low,p00073,False
1982,39.64,t07,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-052"", ""p00343""]",1024,1.0,32,low,p00343,False
1983,39.660000000000004,t12,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-088"", ""p00476""]",2048,0.5,32,low,p00476,False
1984,39.68,t13,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-077"", ""p00077""]",256,0.6666666666666666,32,low,p00077,False
1985,39.7,t03,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-002"", ""p00099""]",512,1.0,32,low,p00099,False
1986,39.72,t11,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-090"", ""p00187""]",1024,1.0,32,low,p00187,False
1987,39.74,t15,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-093"", ""p00287""]",2048,1.0,32,low,p00287,False
1988,39.76,t12,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-026"", ""p00220""]",256,0.5,32,low,p00220,False
1989,39.78,t10,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-070"", ""p00458""]",512,0.8333333333333333,32,low,p00458,False
1990,39.800000000000004,t02,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-018"", ""p00018""]",1024,0.8333333333333333,32,low,p00018,False
1991,39.82,t01,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-030"", ""p00321""]",2048,0.6666666666666666,32,low,p00321,False
1992,39.84,t13,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-076"", ""p00173""]",256,0.6666666666666666,32,low,p00173,False
1993,39.86,t00,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-048"", ""p00048""]",512,0.5,32,low,p00048,False
1994,39.88,t12,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-056"", ""p00444""]",1024,0.5,32,low,p00444,False
1995,39.9,t14,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-042"", ""p00430""]",2048,0.8333333333333333,32,low,p00430,False
1996,39.92,t10,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-010"", ""p00010""]",256,0.8333333333333333,32,low,p00010,False
1997,39.94,t12,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-055"", ""p00540""]",512,0.5,32,low,p00540,False
1998,39.96,t09,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-056"", ""p00153""]",1024,0.6666666666666666,32,low,p00153,False
1999,39.980000000000004,t06,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-002"", ""p00390""]",2048,0.8333333333333333,32,low,p00390,False
2000,40.0,t02,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-066"", ""p00066""]",256,0.8333333333333333,32,low,p00066,False
2001,40.02,t11,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-025"", ""p00219""]",512,1.0,32,low,p00219,False
2002,40.04,t10,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-055"", ""p00346""]",1024,0.8333333333333333,32,low,p00346,False
2003,40.06,t02,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-013"", ""p00498""]",2048,0.8333333333333333,32,low,p00498,False
2004,40.08,t15,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-011"", ""p00399""]",256,1.0,32,low,p00399,False
2005,40.1,t08,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-053"", ""p00344""]",512,0.5,32,low,p00344,False
2006,40.12,t03,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-015"", ""p00403""]",1024,1.0,32,low,p00403,False
2007,40.14,t14,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-027"", ""p00318""]",2048,0.8333333333333333,32,low,p00318,False
2008,40.160000000000004,t06,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-038"", ""p00038""]",256,0.8333333333333333,32,low,p00038,False
2009,40.18,t06,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-018"", ""p00406""]",512,0.8333333333333333,32,low,p00406,False
2010,40.2,t00,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-044"", ""p00432""]",1024,0.5,32,low,p00432,False
2011,40.22,t11,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-010"", ""p00107""]",2048,1.0,32,low,p00107,False
2012,40.24,t05,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-036"", ""p00133""]",256,0.6666666666666666,32,low,p00133,False
2013,40.26,t05,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-005"", ""p00005""]",512,0.6666666666666666,32,low,p00005,False
2014,40.28,t10,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-072"", ""p00266""]",1024,0.8333333333333333,32,low,p00266,False
2015,40.300000000000004,t10,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-073"", ""p00170""]",2048,0.8333333333333333,32,low,p00170,False
2016,40.32,t06,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-086"", ""p00086""]",256,0.8333333333333333,32,low,p00086,False
2017,40.34,t07,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-087"", ""p00087""]",512,1.0,32,low,p00087,False
2018,40.36,t09,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-072"", ""p00169""]",1024,0.6666666666666666,32,low,p00169,False
2019,40.38,t11,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-054"", ""p00539""]",2048,1.0,32,low,p00539,False
2020,40.4,t08,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-021"", ""p00312""]",256,0.5,32,low,p00312,False
2021,40.42,t01,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-095"", ""p00289""]",512,0.6666666666666666,32,low,p00289,False
2022,40.44,t05,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-051"", ""p00245""]",1024,0.6666666666666666,32,low,p00245,False
2023,40.46,t09,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-041"", ""p00041""]",2048,0.6666666666666666,32,low,p00041,False
2024,40.480000000000004,t08,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-019"", ""p00504""]",256,0.5,32,low,p00504,False
2025,40.5,t11,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-007"", ""p00395""]",512,1.0,32,low,p00395,False
2026,40.52,t04,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-036"", ""p00036""]",1024,0.5,32,low,p00036,False
2027,40.54,t12,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-075"", ""p00172""]",2048,0.5,32,low,p00172,False
2028,40.56,t12,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-023"", ""p00508""]",256,0.5,32,low,p00508,False
2029,40.58,t08,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-053"", ""p00344""]",512,0.5,32,low,p00344,False
2030,40.6,t12,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-060"", ""p00060""]",1024,0.5,32,low,p00060,False
2031,40.62,t01,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-080"", ""p00177""]",2048,0.6666666666666666,32,low,p00177,False
2032,40.64,t10,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-042"", ""p00042""]",256,0.8333333333333333,32,low,p00042,False
2033,40.660000000000004,t04,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-014"", ""p00596""]",512,0.5,32,low,p00596,False
2034,40.68,t07,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-055"", ""p00055""]",1024,1.0,32,low,p00055,False
2035,40.7,t00,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-012"", ""p00400""]",2048,0.5,32,low,p00400,False
2036,40.72,t13,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-008"", ""p00493""]",256,0.6666666666666666,32,low,p00493,False
2037,40.74,t08,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-055"", ""p00152""]",512,0.5,32,low,p00152,False
2038,40.76,t07,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-070"", ""p00167""]",1024,1.0,32,low,p00167,False
2039,40.78,t13,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-072"", ""p00557""]",2048,0.6666666666666666,32,low,p00557,False
2040,40.800000000000004,t15,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-058"", ""p00543""]",256,1.0,32,low,p00543,False
2041,40.82,t04,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-004"", ""p00004""]",512,0.5,32,low,p00004,False
2042,40.84,t00,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-027"", ""p00512""]",1024,0.5,32,low,p00512,False
2043,40.86,t14,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-011"", ""p00302""]",2048,0.8333333333333333,32,low,p00302,False
